,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
1761,1761,5,8,"['D 1 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 29000000) Branch: trueBranch']"
1762,1762,5,8,"['D 1 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 29000000) Branch: trueBranch']"
1763,1763,5,8,"['D 1 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 29000000) Branch: trueBranch']"
1764,1764,5,8,"['D 1 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3521301.456, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 237293735.7, M_Val: 157500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 2192347.495, M_Val: 29000000) Branch: trueBranch']"
1765,1765,3,8,"['D 1 -> F_name: DTH  (F_Val: 3136000.959, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 819649275.1, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.04, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 1943523.625, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 819649275.1, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3136000.959, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 1943523.625, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.04, M_Val: 0.105) Branch: trueBranch']"
1766,1766,3,8,"['D 1 -> F_name: DTH  (F_Val: 2686747.814, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 977249676.3, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.02, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 3327023.673, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 977249676.3, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2686747.814, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 3327023.673, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.02, M_Val: 0.105) Branch: trueBranch']"
1767,1767,5,8,"['D 1 -> F_name: DTH  (F_Val: 8468944.547, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 119427484.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8468944.547, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1296653.071, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8468944.547, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 119427484.7, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1296653.071, M_Val: 11000000) Branch: trueBranch']"
1768,1768,5,8,"['D 1 -> F_name: DTH  (F_Val: 8468944.547, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 119427484.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8468944.547, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1296653.071, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8468944.547, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 119427484.7, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1296653.071, M_Val: 11000000) Branch: trueBranch']"
1769,1769,5,8,"['D 1 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 147122763.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 710782.12, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 147122763.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 710782.12, M_Val: 4000000) Branch: trueBranch']"
1770,1770,5,8,"['D 1 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 147122763.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 710782.12, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 147122763.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 710782.12, M_Val: 4000000) Branch: trueBranch']"
1771,1771,5,8,"['D 1 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 147122763.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 710782.12, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1215652.478, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 147122763.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 710782.12, M_Val: 4000000) Branch: trueBranch']"
1772,1772,3,8,"['D 1 -> F_name: DTH  (F_Val: 3761297.172, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 977438640.1, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2817316.28, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 977438640.1, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 3761297.172, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2817316.28, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1773,1773,1,8,"['D 1 -> F_name: DTH  (F_Val: 63043.27335, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 8981510355.0, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 5447997.01, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 8981510355.0, M_Val: 769000000) Branch: falseBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: UTH  (F_Val: 29232.3786, M_Val: 6000000) Branch: trueBranch']"
1774,1774,3,8,"['D 1 -> F_name: DTH  (F_Val: 2643005.213, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 769412640.4, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.03, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4636419.629, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 769412640.4, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2643005.213, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4636419.629, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.03, M_Val: 0.105) Branch: trueBranch']"
1775,1775,5,8,"['D 1 -> F_name: DTH  (F_Val: 8355078.851, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 128061858.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8355078.851, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 842100.38, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8355078.851, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 128061858.8, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 842100.38, M_Val: 11000000) Branch: trueBranch']"
1776,1776,5,8,"['D 1 -> F_name: DTH  (F_Val: 8355078.851, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 128061858.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 8355078.851, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 842100.38, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 8355078.851, M_Val: 3000000) Branch: falseBranch', 'D 7 -> F_name: RTT  (F_Val: 128061858.8, M_Val: 157500000) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 842100.38, M_Val: 11000000) Branch: trueBranch']"
1777,1777,1,7,"['D 1 -> F_name: DTH  (F_Val: 5540031.927, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 4122965826.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.818181818, M_Val: 0.275) Branch: falseBranch', 'D 4 -> F_name: RTT  (F_Val: 4122965826.0, M_Val: 585500000) Branch: falseBranch', 'D 5 -> F_name: RTT  (F_Val: 4122965826.0, M_Val: 897500000) Branch: falseBranch', 'D 6 -> F_name: DJ  (F_Val: 342184.3333, M_Val: 500000) Branch: trueBranch', 'D 7 -> F_name: UTH  (F_Val: 921950.9348, M_Val: 6000000) Branch: trueBranch']"
1778,1778,3,8,"['D 1 -> F_name: DTH  (F_Val: 848732.3822, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 406964654.7, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 2434162.545, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 406964654.7, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 848732.3822, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 2434162.545, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.01, M_Val: 0.105) Branch: trueBranch']"
1779,1779,5,8,"['D 1 -> F_name: DTH  (F_Val: 2323749.697, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 193354800.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2323749.697, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 456678.46, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2323749.697, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 193354800.6, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 456678.46, M_Val: 4000000) Branch: trueBranch']"
1780,1780,5,8,"['D 1 -> F_name: DTH  (F_Val: 2323749.697, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 193354800.6, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 2323749.697, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 456678.46, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 2323749.697, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 193354800.6, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 456678.46, M_Val: 4000000) Branch: trueBranch']"
1781,1781,3,8,"['D 1 -> F_name: DTH  (F_Val: 813219.9622, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 569145989.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 1464354.28, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 569145989.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 813219.9622, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 1464354.28, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1782,1782,3,8,"['D 1 -> F_name: DTH  (F_Val: 813219.9622, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 569145989.6, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 1464354.28, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 569145989.6, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 813219.9622, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 1464354.28, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
1783,1783,3,8,"['D 1 -> F_name: DTH  (F_Val: 305295.0764, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 881064582.1, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 6848376.2, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 881064582.1, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 305295.0764, M_Val: 375000) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 6848376.2, M_Val: 77000000) Branch: trueBranch']"
1784,1784,3,8,"['D 1 -> F_name: DTH  (F_Val: 4236390.063999998, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1773950400.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 1768530.909, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1773950400.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.01, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1768530.909, M_Val: 77000000) Branch: trueBranch']"
1785,1785,3,8,"['D 1 -> F_name: DTH  (F_Val: 4236390.063999998, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1773950400.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 1768530.909, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1773950400.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.01, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1768530.909, M_Val: 77000000) Branch: trueBranch']"
1786,1786,3,8,"['D 1 -> F_name: DTH  (F_Val: 4236390.063999998, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1773950400.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.01, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 1768530.909, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1773950400.0, M_Val: 1404000000) Branch: falseBranch', 'D 6 -> F_name: DL  (F_Val: 0.01, M_Val: 0.04) Branch: trueBranch', 'D 7 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 8 -> F_name: DJ  (F_Val: 1768530.909, M_Val: 77000000) Branch: trueBranch']"
1787,1787,1,8,"['D 1 -> F_name: DTH  (F_Val: 159551.4217, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.02, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 6937927.429, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 769000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 286500000) Branch: falseBranch', 'D 8 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 751500000) Branch: trueBranch']"
1788,1788,1,8,"['D 1 -> F_name: DTH  (F_Val: 159551.4217, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.02, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 6937927.429, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 769000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 286500000) Branch: falseBranch', 'D 8 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 751500000) Branch: trueBranch']"
1789,1789,1,8,"['D 1 -> F_name: DTH  (F_Val: 159551.4217, M_Val: 187500) Branch: trueBranch', 'D 2 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 234500000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.02, M_Val: 0.105) Branch: trueBranch', 'D 4 -> F_name: UL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 6937927.429, M_Val: 29000000) Branch: trueBranch', 'D 6 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 769000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 286500000) Branch: falseBranch', 'D 8 -> F_name: RTT  (F_Val: 599236277.7, M_Val: 751500000) Branch: trueBranch']"
1790,1790,5,8,"['D 1 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 4000000) Branch: trueBranch']"
1791,1791,5,8,"['D 1 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 4000000) Branch: trueBranch']"
1792,1792,5,8,"['D 1 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 4000000) Branch: trueBranch']"
1793,1793,5,8,"['D 1 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 4000000) Branch: trueBranch']"
1794,1794,5,8,"['D 1 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 4000000) Branch: trueBranch']"
1795,1795,5,8,"['D 1 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 1622918.997, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 228632067.7, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 1586514.94, M_Val: 4000000) Branch: trueBranch']"
