,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
67,131,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:19:56.870000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:20:10.199000,711805320.8,0.0,0.0,11950090.68,10529586.9,298356.1398,28789.34017,4.0,4.0,3G,UMTS,6718019.0,1103.0,-1.0,63601.0,et,-81.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
68,132,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:20:02.246000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:20:10.199000,711805320.8,0.0,0.0,11950090.68,10529586.9,298356.1398,28789.34017,4.0,4.0,3G,UMTS,6718019.0,1103.0,-1.0,63601.0,et,-81.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
69,133,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:20:13.747000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:20:10.199000,711805320.8,0.0,0.0,11950090.68,10529586.9,298356.1398,28789.34017,4.0,4.0,3G,UMTS,6718019.0,1103.0,-1.0,63601.0,et,-81.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
70,138,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:21:41.286000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:21:57.436000,691863236.2,0.0,0.0,6319718.08,10314399.7,1309149.946,32460.78097,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
71,139,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:21:45.952000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:21:57.436000,691863236.2,0.0,0.0,6319718.08,10314399.7,1309149.946,32460.78097,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
72,140,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:22:12.851000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:21:57.436000,691863236.2,0.0,0.0,6319718.08,10314399.7,1309149.946,32460.78097,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
73,141,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:22:25.467000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:21:57.436000,691863236.2,0.0,0.0,6319718.08,10314399.7,1309149.946,32460.78097,4.0,4.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
74,142,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:24:01.157000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
75,143,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:24:06.788000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
76,144,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:24:15.951000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
77,145,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:24:21.225000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
78,146,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:24:26.636000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
79,147,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:24:26.636000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
80,148,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:24:31.911000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
81,149,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:24:37.338000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
82,150,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:24:42.447000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
83,151,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:24:50.323000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
84,152,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:24:55.192000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:25:02.217000,602972744.7,0.0,0.0,3300204.8,9215365.9,846263.2752,30646.452680000002,4.0,4.0,3G,HSPA,6718013.0,1103.0,-1.0,63601.0,et,-71.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
85,153,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:25:54.878000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
86,154,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:25:59.527000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
87,155,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:26:14.355000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
88,156,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:26:14.355000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
89,157,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:26:19.105000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
90,158,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:26:23.704000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
91,159,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:26:44.448000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
92,160,YOUTUBE___GENERAL___MOS,5,2019-07-13 10:26:49.132000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:26:45.399000,233617533.0,0.0,0.0,1286389.64,3982891.3,333648.8332,29159.99966,4.0,5.0,3G,HSPAP,6718019.0,1103.0,-1.0,63601.0,et,-67.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
93,161,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:28:03.364000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
94,162,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:28:08.554000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
95,163,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:28:13.220000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
96,164,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:28:18.410000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
97,167,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:28:33.272000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
98,168,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:28:37.938000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
99,169,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:29:24.500000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
100,170,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:30:02.219000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
101,171,SKYPE___GENERAL___MOS,1,2019-07-13 10:30:42.750000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:28:23.637000,610680373.1,0.0,0.0,3228750.14,9003153.98,472945.471,30487.506789999996,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-79.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
102,172,YOUTUBE___GENERAL___MOS,1,2019-07-13 10:32:43.376000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:33:28.791000,3454587282.0,0.0,0.0,3649125.24,22741111.16,337162.35299999994,27835.001310000003,4.0,2.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
103,173,YOUTUBE___GENERAL___MOS,1,2019-07-13 10:32:49.157000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:33:28.791000,3454587282.0,0.0,0.0,3649125.24,22741111.16,337162.35299999994,27835.001310000003,4.0,2.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
104,174,YOUTUBE___GENERAL___MOS,2,2019-07-13 10:32:58.811000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:33:28.791000,3454587282.0,0.0,0.0,3649125.24,22741111.16,337162.35299999994,27835.001310000003,4.0,2.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
105,175,YOUTUBE___GENERAL___MOS,1,2019-07-13 10:33:04.288000,60902e68-2e7f-421b-b16f-7f11b9069e48,2019-07-13 10:33:28.791000,3454587282.0,0.0,0.0,3649125.24,22741111.16,337162.35299999994,27835.001310000003,4.0,2.0,3G,HSPAP,6718016.0,1103.0,-1.0,63601.0,et,-74.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
106,185,YOUTUBE___GENERAL___MOS,2,2019-07-13 04:37:20.780000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:37:14.425000,772585294.5,0.0,0.0,5390521.5,12300922.68,90034.42122,37273.80875,4.0,5.0,3G,HSPAP,6738014.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
107,186,YOUTUBE___GENERAL___MOS,3,2019-07-13 04:37:29.998000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:37:14.425000,772585294.5,0.0,0.0,5390521.5,12300922.68,90034.42122,37273.80875,4.0,5.0,3G,HSPAP,6738014.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
108,187,YOUTUBE___GENERAL___MOS,1,2019-07-13 04:37:41.834000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:37:14.425000,772585294.5,0.0,0.0,5390521.5,12300922.68,90034.42122,37273.80875,4.0,5.0,3G,HSPAP,6738014.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
109,188,YOUTUBE___GENERAL___MOS,2,2019-07-13 04:37:48.496000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:37:14.425000,772585294.5,0.0,0.0,5390521.5,12300922.68,90034.42122,37273.80875,4.0,5.0,3G,HSPAP,6738014.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
110,189,YOUTUBE___GENERAL___MOS,4,2019-07-13 04:37:54.713000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:38:32.694000,274545845.7,0.0,0.0,2026322.9,2942427.52,94958.71482000001,62421.81767999999,4.0,5.0,3G,HSPAP,6718020.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
111,190,YOUTUBE___GENERAL___MOS,4,2019-07-13 04:38:01.732000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:38:32.694000,274545845.7,0.0,0.0,2026322.9,2942427.52,94958.71482000001,62421.81767999999,4.0,5.0,3G,HSPAP,6718020.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
112,191,YOUTUBE___GENERAL___MOS,3,2019-07-13 04:38:10.564000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:38:32.694000,274545845.7,0.0,0.0,2026322.9,2942427.52,94958.71482000001,62421.81767999999,4.0,5.0,3G,HSPAP,6718020.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
113,192,YOUTUBE___GENERAL___MOS,1,2019-07-13 04:38:17.698000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:38:32.694000,274545845.7,0.0,0.0,2026322.9,2942427.52,94958.71482000001,62421.81767999999,4.0,5.0,3G,HSPAP,6718020.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
114,193,YOUTUBE___GENERAL___MOS,3,2019-07-13 04:38:25.830000,620624f1-35df-4afd-b833-187ed7cba840,2019-07-13 04:38:32.694000,274545845.7,0.0,0.0,2026322.9,2942427.52,94958.71482000001,62421.81767999999,4.0,5.0,3G,HSPAP,6718020.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,True,True,False,False,False,-inf,-2147483648.0,<unknown ssid>
115,214,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:57:29.704000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
116,215,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:57:36.751000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
117,216,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:57:42.688000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
118,217,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:57:50.277000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
119,218,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:57:55.436000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
120,219,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:58:00.116000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
121,220,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:58:05.206000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
122,221,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:58:05.206000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
123,222,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:58:10.074000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
124,223,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:58:14.977000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
125,224,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:58:19.728000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
126,225,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:58:29.348000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
127,226,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:58:36.382000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
128,227,YOUTUBE___GENERAL___MOS,3,2019-07-13 10:58:55.706000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
129,228,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:59:00.456000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
130,229,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:59:05.258000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 10:58:02.017000,1008694322.0,0.0,0.0,4951056.0,17621414.7,467221.2863,25927.32017,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-77.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
131,230,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:59:10.009000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 11:00:13.501000,168924503.8,0.0,0.0,815186.4,1738112.8,949131.4508,26957.59969,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
132,231,YOUTUBE___GENERAL___MOS,4,2019-07-13 10:59:10.009000,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,2019-07-13 11:00:13.501000,168924503.8,0.0,0.0,815186.4,1738112.8,949131.4508,26957.59969,4.0,4.0,3G,HSPAP,6738013.0,1103.0,-1.0,63601.0,et,-69.0,5.0,False,False,False,False,False,False,-inf,-2147483648.0,<unknown ssid>
