,index,FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DL,UL,DJ,UJ,DTH,UTH,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID,idx,YOUTUBE_AUTO_MOS,Depth,Detail_node
119,218,YOUTUBE___GENERAL___MOS,4,57:55.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,119,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
120,219,YOUTUBE___GENERAL___MOS,4,58:00.1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,120,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
121,220,YOUTUBE___GENERAL___MOS,4,58:05.2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,121,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
122,221,YOUTUBE___GENERAL___MOS,4,58:05.2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,122,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
123,222,YOUTUBE___GENERAL___MOS,3,58:10.1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,123,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
124,223,YOUTUBE___GENERAL___MOS,4,58:15.0,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,124,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
125,224,YOUTUBE___GENERAL___MOS,4,58:19.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,125,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
126,225,YOUTUBE___GENERAL___MOS,4,58:29.3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,126,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
127,226,YOUTUBE___GENERAL___MOS,3,58:36.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,127,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
128,227,YOUTUBE___GENERAL___MOS,3,58:55.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,128,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
129,228,YOUTUBE___GENERAL___MOS,4,59:00.5,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,129,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
130,229,YOUTUBE___GENERAL___MOS,4,59:05.3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,58:02.0,1008694322,0,0,4951056,17621414.7,467221.2863,25927.32017,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-77,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,130,3,8,"['D 1 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 310000000) Branch: falseBranch', 'D 3 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 4 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 206000000) Branch: trueBranch', 'D 5 -> F_name: RTT  (F_Val: 1008694322.0, M_Val: 1404000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 467221.2863, M_Val: 375000) Branch: falseBranch', 'D 7 -> F_name: DJ  (F_Val: 4951056.0, M_Val: 77000000) Branch: trueBranch', 'D 8 -> F_name: DL  (F_Val: 0.0, M_Val: 0.105) Branch: trueBranch']"
131,230,YOUTUBE___GENERAL___MOS,4,59:10.0,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,131,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
132,231,YOUTUBE___GENERAL___MOS,4,59:10.0,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,132,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
133,232,YOUTUBE___GENERAL___MOS,4,59:14.9,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,133,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
134,233,YOUTUBE___GENERAL___MOS,4,59:20.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,134,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
135,234,YOUTUBE___GENERAL___MOS,4,59:28.8,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,135,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
136,235,YOUTUBE___GENERAL___MOS,3,59:40.3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,136,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
137,236,YOUTUBE___GENERAL___MOS,4,59:48.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,137,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
138,237,YOUTUBE___GENERAL___MOS,4,00:05.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,138,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
139,238,YOUTUBE___GENERAL___MOS,4,00:10.5,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,139,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
140,239,YOUTUBE___GENERAL___MOS,4,00:21.8,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,140,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
141,240,YOUTUBE___GENERAL___MOS,4,00:32.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,00:13.5,168924503.8,0,0,815186.4,1738112.8,949131.4508,26957.59969,4,4,3G,HSPAP,6738013,1103,-1,63601,et,-69,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>,141,5,8,"['D 1 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 187500) Branch: falseBranch', 'D 2 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 310000000) Branch: trueBranch', 'D 3 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 750000) Branch: falseBranch', 'D 4 -> F_name: DL  (F_Val: 0.0, M_Val: 0.275) Branch: trueBranch', 'D 5 -> F_name: DJ  (F_Val: 815186.4, M_Val: 77000000) Branch: trueBranch', 'D 6 -> F_name: DTH  (F_Val: 949131.4508, M_Val: 3000000) Branch: trueBranch', 'D 7 -> F_name: RTT  (F_Val: 168924503.8, M_Val: 73500000) Branch: falseBranch', 'D 8 -> F_name: DJ  (F_Val: 815186.4, M_Val: 4000000) Branch: trueBranch']"
