,FEEDBACK_APP,FEEDBACK_VALUE,USER_ID,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS
1923,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167107966.2,0.0,0.0,739929.48,1781541.26,244072.4975,85142.29671000001,5.0,5.0
1924,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167107966.2,0.0,0.0,739929.48,1781541.26,244072.4975,85142.29671000001,5.0,5.0
1925,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167107966.2,0.0,0.0,739929.48,1781541.26,244072.4975,85142.29671000001,5.0,5.0
1926,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1927,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1928,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1929,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1931,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1933,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1934,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1936,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1938,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1939,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1957,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1958,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1959,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1961,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1963,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1964,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,862245940,0.0,0.0,10869148.16,10358453.36,719244.8593,1734545.2,4.0,4.0
1965,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1967,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1968,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1970,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1971,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1973,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1974,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1976,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1978,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1979,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1980,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1981,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1982,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1983,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1984,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1985,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1986,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1987,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1988,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1989,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1990,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,548147574.5,0.0,0.0,2040865.64,6780946.04,945076.2195,1482691.551,4.0,4.0
1991,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1992,YOUTUBE___GENERAL___MOS,3,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1993,YOUTUBE___GENERAL___MOS,3,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1994,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1995,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1996,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1997,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1998,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,422302740,0.0,0.0,20840458.06,4898603.66,1046594.735,1238860.539,4.0,4.0
1999,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2000,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2001,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2002,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2003,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2004,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2005,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2006,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,1737985755,0.0,0.0,43541623.76,19871817.14,1288125.856,473651.94,5.0,5.0
2007,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167669609.2,0.0,0.0,624747.04,1763427.16,1866454.1940000001,1537872.215,4.0,4.0
2008,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167669609.2,0.0,0.0,624747.04,1763427.16,1866454.1940000001,1537872.215,4.0,4.0
2009,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167669609.2,0.0,0.0,624747.04,1763427.16,1866454.1940000001,1537872.215,4.0,4.0
2010,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167669609.2,0.0,0.0,624747.04,1763427.16,1866454.1940000001,1537872.215,4.0,4.0
2011,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167669609.2,0.0,0.0,624747.04,1763427.16,1866454.1940000001,1537872.215,4.0,4.0
2012,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,167669609.2,0.0,0.0,624747.04,1763427.16,1866454.1940000001,1537872.215,4.0,4.0
2013,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2014,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2015,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2016,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2017,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2018,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2019,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,266135353.9,0.0,0.0,795740.7,2789340.74,2001437.2769999998,1127785.221,4.0,5.0
2020,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,199194719.2,0.0,0.0,428974.34,2200295.06,312554.3325,844349.1211,4.0,5.0
2021,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,199194719.2,0.0,0.0,428974.34,2200295.06,312554.3325,844349.1211,4.0,5.0
2022,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,199194719.2,0.0,0.0,428974.34,2200295.06,312554.3325,844349.1211,4.0,5.0
2023,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,199194719.2,0.0,0.0,428974.34,2200295.06,312554.3325,844349.1211,4.0,5.0
2024,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,199194719.2,0.0,0.0,428974.34,2200295.06,312554.3325,844349.1211,4.0,5.0
2025,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0
2026,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0
2027,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0
2028,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0
2029,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0
2030,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,195998659.2,0.0,0.0,736028.62,2742788.48,1707373.324,168963.8747,5.0,5.0
2034,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2035,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2038,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2039,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2040,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2041,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2042,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2043,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2044,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2045,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2046,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2047,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2048,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2049,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2050,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2051,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2052,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2053,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2054,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,531676607,0.0,0.0,2740959.88,4240479.56,344024.0524,64876.716010000004,4.0,4.0
2055,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2056,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2057,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2058,YOUTUBE___GENERAL___MOS,3,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2059,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2060,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2061,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2063,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2064,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,180170373,0.0,0.0,530062.16,1792024.36,800568.4655,603124.6813,5.0,5.0
2065,YOUTUBE___GENERAL___MOS,4,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,256784093.2,0.0,0.0,372895.2,2432302.5,1350784.185,976053.4844,4.0,4.0
2066,YOUTUBE___GENERAL___MOS,5,4fc50d8d-d73a-4fbe-90c2-121b20cc8902,256784093.2,0.0,0.0,372895.2,2432302.5,1350784.185,976053.4844,4.0,4.0
2071,YOUTUBE___GENERAL___MOS,1,ea8e3817-6329-408e-8b03-71e7dac3e412,3156560625,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0
2072,YOUTUBE___GENERAL___MOS,1,ea8e3817-6329-408e-8b03-71e7dac3e412,3156560625,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0
2073,YOUTUBE___GENERAL___MOS,1,ea8e3817-6329-408e-8b03-71e7dac3e412,3156560625,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0
2074,YOUTUBE___GENERAL___MOS,1,ea8e3817-6329-408e-8b03-71e7dac3e412,3156560625,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0
2075,YOUTUBE___GENERAL___MOS,1,ea8e3817-6329-408e-8b03-71e7dac3e412,3156560625,0.179775281,0.11,5939977.972999999,43632025.19,817166.3575,29079.738080000003,5.0,1.0
2076,YOUTUBE___GENERAL___MOS,1,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2077,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2078,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2079,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2080,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2081,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2082,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2083,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2084,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2085,YOUTUBE___GENERAL___MOS,5,ea8e3817-6329-408e-8b03-71e7dac3e412,1007626199,0.01,0.0,5856268.485,16599555.76,3302108.4689999996,199539.6195,4.0,4.0
2086,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2087,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2088,YOUTUBE___GENERAL___MOS,3,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2089,YOUTUBE___GENERAL___MOS,3,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2090,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2091,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2092,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2093,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2094,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2095,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2096,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2097,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2098,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2099,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2100,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2101,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
2102,YOUTUBE___GENERAL___MOS,4,ea8e3817-6329-408e-8b03-71e7dac3e412,907181927,0.0,0.0,4371630.5,14557120.04,2264509.739,26625.69164,5.0,4.0
