FEEDBACK_APP;FEEDBACK_VALUE;FEEDBACK_DATE;USER_ID;DATE;RTT;DOWNLOAD_LOSS_RATE;UPLOAD_LOSS_RATE;DOWNLOAD_JITTER;UPLOAD_JITTER;UDP_DOWNLOAD_THROUGHPUT;UDP_UPLOAD_THROUGHPUT;SKYPE___VOICE_CALL___MOS;YOUTUBE___VIDEO_PLAYBACK___P_720___MOS;NETWORK_CLASS;NETWORK_TYPE;MOBILE_GSM_CID;MOBILE_GSM_LAC;MOBILE_UMTS_PSC;MOBILE_OPERATOR;MOBILE_OPERATOR_COUNTRY_CODE;SIGNAL_STRENGTH_RSSI__dBm(0);SIGNAL_STRENGTH_LEVEL(0);IS_IN_AIRPLANE_MODE;IS_MOBILE_DATA_ENABLED;IS_ROAMING_DATA_ENABLED;IS_IN_NATIONAL_ROAMING;IS_IN_ROAMING;IS_WIFI_CONNECTED;SIGNAL_STRENGTH_RSSI__dBm(1);SIGNAL_STRENGTH_LEVEL(1);WIFI_SSID
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:25.629000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;2019-08-12 15:32:35.370000;1229233852.1538463;0.87;0;124326180.92307693;3516040.6;99670.16055136806;170560.7588872691;4;1;4G;LTE;270851;11212;-1;63601;et;-68;4;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:28.767000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;2019-08-12 15:32:35.370000;1229233852.1538463;0.87;0;124326180.92307693;3516040.6;99670.16055136806;170560.7588872691;4;1;4G;LTE;270851;11212;-1;63601;et;-68;4;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:32.637000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;2019-08-12 15:32:35.370000;1229233852.1538463;0.87;0;124326180.92307693;3516040.6;99670.16055136806;170560.7588872691;4;1;4G;LTE;270851;11212;-1;63601;et;-68;4;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:39.340000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:44.345000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:47.820000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:32:53.856000;25be5348-d4b9-40e0-8271-bdd88dc6bde1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:11.885000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:15.848000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:19.687000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:23.124000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;2;2019-08-12 15:33:27.228000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:33.669000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:37.620000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:42.045000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:47.686000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:51.390000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:33:54.777000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:01.318000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:05.156000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:33:37.133000;1243618390.9166667;0.88;0;91493377;3391827.64;429501.78517399036;621392.7944778345;4;1;4G;LTE;270851;11212;-1;63601;et;-65;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:13.733000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:34:47.551000;998991219.1538461;0.87;0;100911088.15384616;3643716.96;419114.9178988951;536563.3487164179;4;1;4G;LTE;270851;11212;-1;63601;et;-62;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:17.403000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:34:47.551000;998991219.1538461;0.87;0;100911088.15384616;3643716.96;419114.9178988951;536563.3487164179;4;1;4G;LTE;270851;11212;-1;63601;et;-62;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:20.781000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:34:47.551000;998991219.1538461;0.87;0;100911088.15384616;3643716.96;419114.9178988951;536563.3487164179;4;1;4G;LTE;270851;11212;-1;63601;et;-62;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;2;2019-08-12 15:34:40.080000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:34:47.551000;998991219.1538461;0.87;0;100911088.15384616;3643716.96;419114.9178988951;536563.3487164179;4;1;4G;LTE;270851;11212;-1;63601;et;-62;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:45.236000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:34:47.551000;998991219.1538461;0.87;0;100911088.15384616;3643716.96;419114.9178988951;536563.3487164179;4;1;4G;LTE;270851;11212;-1;63601;et;-62;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:34:58.450000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:34:47.551000;998991219.1538461;0.87;0;100911088.15384616;3643716.96;419114.9178988951;536563.3487164179;4;1;4G;LTE;270851;11212;-1;63601;et;-62;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
"YOUTUBE___GENERAL___MOS;1;2019-08-12 15:44:25.847000;f0892603-9eeb-4c9a-b1eb-2b24dc61887b;2019-08-12 15:43:56.820000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;3G;HSPA;10587;11011;-1;63601;et;-49;5;False;False;False;False;False;True;-41;5;""AndroidShare_9889"""
YOUTUBE___GENERAL___MOS;1;2019-08-12 15:47:41.526000;f0892603-9eeb-4c9a-b1eb-2b24dc61887b;2019-08-12 15:47:35.328000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;3G;HSPAP;10587;11011;-1;63601;et;-55;5;False;False;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;5;2019-08-12 15:48:59.616000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:49:07.285000;200475112.67676768;0.010000000000000009;0;1341641.7373737374;1028587.26;8983521.650016012;9746743.499700086;5;5;4G;LTE;270851;11212;-1;63601;et;-69;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;5;2019-08-12 15:49:14.935000;cb4dd7be-62e2-49e9-8cf1-ada36a94d2d3;2019-08-12 15:49:07.285000;200475112.67676768;0.010000000000000009;0;1341641.7373737374;1028587.26;8983521.650016012;9746743.499700086;5;5;4G;LTE;270851;11212;-1;63601;et;-69;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;4;2019-08-12 16:43:50.160000;e62be50b-39b9-4caf-b579-e6285da5e611;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;3;2019-08-12 18:00:02.919000;ea7e29a7-a322-4bf3-87d1-d042babf3def;2019-08-12 17:59:27.882000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;4G;LTE;265217;11212;-1;63601;et;-94;4;False;False;True;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___SEARCH___MOS;4;2019-08-12 18:01:09.187000;ea7e29a7-a322-4bf3-87d1-d042babf3def;2019-08-12 18:02:05.735000;208741970.92;0;0;2507711.74;1185192;9724130.17926045;43516.84800744551;5;5;4G;LTE;283651;11212;-1;63601;et;-101;4;False;True;True;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;4;2019-08-12 18:20:05.760000;e62be50b-39b9-4caf-b579-e6285da5e611;2019-08-12 18:20:07.969000;149641505.12;0;0;385005.64;1613659.8;8850847.040624617;3201708.9525790573;1;5;4G;LTE;398851;11212;-1;63601;et;-101;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;3;2019-08-12 20:16:14.251000;e62be50b-39b9-4caf-b579-e6285da5e611;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;5;2019-08-13 02:14:09.278000;e35dea78-39aa-418c-acc5-4ab11bac1f5d;2019-08-13 02:14:34.700000;171744344.84;0;0;630634.82;2275994.48;2808594.4386139847;1966738.0700814642;5;5;3G;HSPAP;;;;63601;et;-90;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-13 05:53:14.420000;ea7e29a7-a322-4bf3-87d1-d042babf3def;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;5;2019-08-13 10:16:30.623000;e35dea78-39aa-418c-acc5-4ab11bac1f5d;2019-08-13 10:18:40.568000;10464574800.25;0;0.96;11395565;128804961.5;1086408.2124758924;19903.033981267145;4;1;3G;HSPAP;;;;63601;et;-87;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;2;2019-08-13 10:44:31.358000;e35dea78-39aa-418c-acc5-4ab11bac1f5d;2019-08-13 10:44:59.771000;571017283.7142857;0.020000000000000018;0;4408973.693877551;3836222.9;3486875.8702440616;29761.17047504444;5;4;3G;HSPAP;;;;63601;et;-73;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;1;2019-08-13 13:10:30.902000;e35dea78-39aa-418c-acc5-4ab11bac1f5d;2019-08-13 13:09:23.952000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;3G;HSPAP;;;;63601;et;-85;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;4;2019-08-13 14:58:08.348000;bdc27642-49e1-4c18-8ee9-a2594820d42e;2019-08-13 14:58:24.452000;206363431.95918366;0.020000000000000018;0;8827768.081632653;1137688.86;8346200.538443908;8417164.00025719;5;5;4G;LTE;270851;11212;-1;63601;et;-73;5;False;True;False;False;False;False;+Inf;2147483647;<unknown ssid>
SKYPE___GENERAL___MOS;2;2019-08-13 14:58:27.762000;bdc27642-49e1-4c18-8ee9-a2594820d42e;2019-08-13 14:58:24.452000;206363431.95918366;0.020000000000000018;0;8827768.081632653;1137688.86;8346200.538443908;8417164.00025719;5;5;4G;LTE;270851;11212;-1;63601;et;-73;5;False;True;False;False;False;False;+Inf;2147483647;<unknown ssid>
YOUTUBE___GENERAL___MOS;2;2019-08-13 15:05:05.146000;2c34ce6d-da91-4232-ac9c-5d9e6509fcad;2019-08-13 15:03:29.625000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;3G;HSPA;6649722;1101;-1;63601;et;-62;5;False;False;False;False;False;False;-Inf;-2147483648;<unknown ssid>
SKYPE___GENERAL___MOS;4;2019-08-13 15:18:36.975000;bef70f1d-f66c-4c58-b71e-df1b042f45c7;2019-08-13 15:20:10.099000;753416625.0204082;0.020000000000000018;0;2792576.775510204;9943395.18;3044563.526361279;30708.750554605016;4;4;3G;HSPAP;6649722;1101;-1;63601;et;-69;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;3;2019-08-13 15:19:03.538000;bef70f1d-f66c-4c58-b71e-df1b042f45c7;2019-08-13 15:20:10.099000;753416625.0204082;0.020000000000000018;0;2792576.775510204;9943395.18;3044563.526361279;30708.750554605016;4;4;3G;HSPAP;6649722;1101;-1;63601;et;-69;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;3;2019-08-13 15:20:33.882000;754daaaf-101c-4f4e-abdc-b1e46ec88c97;2019-08-13 15:21:17.335000;2040010518.95;0;0;6673710.58;15390097.76;3338043.5475729518;26756.42125349359;4;3;3G;HSPA;6649719;1101;162;63601;et;-55;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
SKYPE___GENERAL___MOS;1;2019-08-13 15:20:57.916000;754daaaf-101c-4f4e-abdc-b1e46ec88c97;2019-08-13 15:21:17.335000;2040010518.95;0;0;6673710.58;15390097.76;3338043.5475729518;26756.42125349359;4;3;3G;HSPA;6649719;1101;162;63601;et;-55;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;2;2019-08-13 09:20:16.711000;446db1c8-cef6-406f-986e-f297fb73547c;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SKYPE___GENERAL___MOS;4;2019-08-13 09:20:30.979000;446db1c8-cef6-406f-986e-f297fb73547c;;;;;;;;;;;;;;;;;;;;;;;;;;;;
YOUTUBE___GENERAL___MOS;1;2019-08-13 15:26:02.445000;c4b170b5-3c2e-4b21-9845-65a734d8a5b4;2019-08-13 15:26:16.780000;224272476.15;0;0;753388.92;2299076.92;1767035.5748520773;42439.434637867016;1;5;UNKNOWN;UNKNOWN;6649725;1101;-1;;;-58;5;False;False;False;False;False;False;-Inf;-2147483648;<unknown ssid>
SKYPE___GENERAL___MOS;1;2019-08-13 15:26:25.642000;c4b170b5-3c2e-4b21-9845-65a734d8a5b4;2019-08-13 15:26:16.780000;224272476.15;0;0;753388.92;2299076.92;1767035.5748520773;42439.434637867016;1;5;UNKNOWN;UNKNOWN;6649725;1101;-1;;;-58;5;False;False;False;False;False;False;-Inf;-2147483648;<unknown ssid>
SKYPE___GENERAL___MOS;3;2019-08-13 15:27:51.705000;754daaaf-101c-4f4e-abdc-b1e46ec88c97;2019-08-13 15:28:16.738000;796929617.1919192;0.010000000000000009;0;13442429.515151516;11823730.04;1334463.0997032707;28398.499481061514;5;4;3G;HSPAP;6669719;1101;162;63601;et;-57;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
YOUTUBE___GENERAL___MOS;3;2019-08-13 15:28:01.176000;754daaaf-101c-4f4e-abdc-b1e46ec88c97;2019-08-13 15:28:16.738000;796929617.1919192;0.010000000000000009;0;13442429.515151516;11823730.04;1334463.0997032707;28398.499481061514;5;4;3G;HSPAP;6669719;1101;162;63601;et;-57;5;False;True;False;False;False;False;-Inf;-2147483648;<unknown ssid>
"YOUTUBE___GENERAL___MOS;2;2019-08-13 15:37:08.516000;12048bbc-56ba-4070-9e40-abf32e1023c6;2019-08-13 15:37:55.398000;767369209.7789474;0.050000000000000044;0;3128121.3684210526;12481852.26;813535.6016859607;26767.30994673752;4;4;3G;HSPAP;10583;11011;-1;63601;et;-70;5;False;False;False;False;False;True;-81;2;""ETHIOTELECOM_NEW"""
"SKYPE___GENERAL___MOS;1;2019-08-13 15:37:30.559000;12048bbc-56ba-4070-9e40-abf32e1023c6;2019-08-13 15:37:55.398000;767369209.7789474;0.050000000000000044;0;3128121.3684210526;12481852.26;813535.6016859607;26767.30994673752;4;4;3G;HSPAP;10583;11011;-1;63601;et;-70;5;False;False;False;False;False;True;-81;2;""ETHIOTELECOM_NEW"""
SKYPE___GENERAL___MOS;1;2019-08-14 03:39:10.726000;eef9693b-8897-4e8a-b33e-d6659b104202;2019-08-14 03:39:49.977000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;3G;HSPAP;6649717;1101;-1;63601;et;-67;5;False;False;False;False;False;False;-73;3;0x
YOUTUBE___GENERAL___MOS;2;2019-08-14 03:39:20.599000;eef9693b-8897-4e8a-b33e-d6659b104202;2019-08-14 03:39:49.977000;1.7976931348623157e+308;1;1;0;0;0;0;1;1;3G;HSPAP;6649717;1101;-1;63601;et;-67;5;False;False;False;False;False;False;-73;3;0x
YOUTUBE___GENERAL___MOS;2;2019-08-13 15:40:29.746000;4d9c211c-4fc8-48c5-993a-9845c6576a7e;2019-08-13 15:40:02.060000;910032912.8350515;0.030000000000000027;0;4154208.9278350514;12621592.2;2317745.504644825;29099.048180191934;4;3;3G;HSPAP;6649723;1101;-1;63601;et;-68;5;False;False;False;False;True;False;-Inf;-2147483648;<unknown ssid>
SKYPE___GENERAL___MOS;2;2019-08-13 15:40:37.405000;4d9c211c-4fc8-48c5-993a-9845c6576a7e;2019-08-13 15:40:02.060000;910032912.8350515;0.030000000000000027;0;4154208.9278350514;12621592.2;2317745.504644825;29099.048180191934;4;3;3G;HSPAP;6649723;1101;-1;63601;et;-68;5;False;False;False;False;True;False;-Inf;-2147483648;<unknown ssid>
