4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEEDBACK_APP,FEEDBACK_VALUE,FEEDBACK_DATE,USER_ID,DATE,RTT,DOWNLOAD_LOSS_RATE,UPLOAD_LOSS_RATE,DOWNLOAD_JITTER,UPLOAD_JITTER,UDP_DOWNLOAD_THROUGHPUT,UDP_UPLOAD_THROUGHPUT,SKYPE___VOICE_CALL___MOS,YOUTUBE___VIDEO_PLAYBACK___P_720___MOS,NETWORK_CLASS,NETWORK_TYPE,MOBILE_GSM_CID,MOBILE_GSM_LAC,MOBILE_UMTS_PSC,MOBILE_OPERATOR,MOBILE_OPERATOR_COUNTRY_CODE,SIGNAL_STRENGTH_RSSI__dBm(0),SIGNAL_STRENGTH_LEVEL(0),IS_IN_AIRPLANE_MODE,IS_MOBILE_DATA_ENABLED,IS_ROAMING_DATA_ENABLED,IS_IN_NATIONAL_ROAMING,IS_IN_ROAMING,IS_WIFI_CONNECTED,SIGNAL_STRENGTH_RSSI__dBm(1),SIGNAL_STRENGTH_LEVEL(1),WIFI_SSID
YOUTUBE___GENERAL___MOS,4,47:34.9,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,47:38.1,165508634.6,0,0,428678.46,2567128.38,1750985.507,1684038.765,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,1,48:28.5,60902e68-2e7f-421b-b16f-7f11b9069e48,49:02.5,329342189.4,0,0,2217979.68,4026196.84,206766.1582,1152765.337,4,1,3G,HSPAP,6719114,1103,-1,63601,et,-81,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,1,48:54.6,60902e68-2e7f-421b-b16f-7f11b9069e48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,5,48:50.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,49:21.5,129938443.9,0,0,191000.56,2499875.7,2971408.477,29335149.8,5,4,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,48:59.1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,49:21.5,129938443.9,0,0,191000.56,2499875.7,2971408.477,29335149.8,5,4,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,49:11.0,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,49:21.5,129938443.9,0,0,191000.56,2499875.7,2971408.477,29335149.8,5,4,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,48:06.4,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,47:38.1,165508634.6,0,0,428678.46,2567128.38,1750985.507,1684038.765,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,3,49:35.2,60902e68-2e7f-421b-b16f-7f11b9069e48,50:04.9,164766518.5,0,0,517959.94,1823710.14,1647468.626,903274.9298,4,4,3G,HSPA,6740446,1103,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,49:41.6,60902e68-2e7f-421b-b16f-7f11b9069e48,50:04.9,164766518.5,0,0,517959.94,1823710.14,1647468.626,903274.9298,4,4,3G,HSPA,6740446,1103,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,50:00.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,50:11.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,50:16.5,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,50:21.1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,50:39.1,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,4,49:33.0,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,47:38.1,165508634.6,0,0,428678.46,2567128.38,1750985.507,1684038.765,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-68,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,3,50:50.0,60902e68-2e7f-421b-b16f-7f11b9069e48,50:43.4,164371023.1,0,0,224931.48,1780680.72,242227.6457,496753.0142,5,5,3G,HSPA,6740446,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,50:51.5,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,51:00.6,60902e68-2e7f-421b-b16f-7f11b9069e48,50:43.4,164371023.1,0,0,224931.48,1780680.72,242227.6457,496753.0142,5,5,3G,HSPA,6740446,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,50:58.6,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,4,49:54.1,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,3,51:12.1,60902e68-2e7f-421b-b16f-7f11b9069e48,51:20.8,167235815.4,0,0,448977.56,1641011.58,725792.78,1536296.943,4,4,3G,HSPA,6742187,1103,-1,63601,et,-71,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,51:06.3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,4,50:00.8,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,4,50:07.6,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,51:10.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,51:16.3,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,51:24.8,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,5,50:26.3,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,50:34.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,5,51:32.2,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,51:36.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,50:10.0,148843709.2,0,0,241801.92,3771727.26,2692184.791,10296130.34,5,5,4G,LTE,313346,11203,-1,63601,et,-102,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,5,50:48.3,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,51:41.4,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:09.7,138661681.4,0,0,926484.82,3108571.28,1347482.484,6158066.367,5,5,4G,LTE,287235,11203,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,52:10.2,60902e68-2e7f-421b-b16f-7f11b9069e48,52:09.3,184081103.1,0,0,589599.68,1892667.08,729049.7914,1154953.384,4,5,3G,HSPAP,6718019,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,52:18.6,60902e68-2e7f-421b-b16f-7f11b9069e48,52:09.3,184081103.1,0,0,589599.68,1892667.08,729049.7914,1154953.384,4,5,3G,HSPAP,6718019,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,51:50.8,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:09.7,138661681.4,0,0,926484.82,3108571.28,1347482.484,6158066.367,5,5,4G,LTE,287235,11203,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,52:22.3,60902e68-2e7f-421b-b16f-7f11b9069e48,52:09.3,184081103.1,0,0,589599.68,1892667.08,729049.7914,1154953.384,4,5,3G,HSPAP,6718019,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,52:07.6,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:09.7,138661681.4,0,0,926484.82,3108571.28,1347482.484,6158066.367,5,5,4G,LTE,287235,11203,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,52:26.4,60902e68-2e7f-421b-b16f-7f11b9069e48,52:09.3,184081103.1,0,0,589599.68,1892667.08,729049.7914,1154953.384,4,5,3G,HSPAP,6718019,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,52:30.1,60902e68-2e7f-421b-b16f-7f11b9069e48,52:49.4,164493718.4,0,0,486395.98,1776087.16,1630358.217,135509.7931,4,4,3G,HSPAP,6719120,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,4,52:19.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:09.7,138661681.4,0,0,926484.82,3108571.28,1347482.484,6158066.367,5,5,4G,LTE,287235,11203,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,5,51:30.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,52:26.9,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:09.7,138661681.4,0,0,926484.82,3108571.28,1347482.484,6158066.367,5,5,4G,LTE,287235,11203,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,5,51:37.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,51:31.5,2617707722,0,0,10536061.6,33507443.16,196599.8522,735918.922,4,2,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-86,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,52:34.0,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:09.7,138661681.4,0,0,926484.82,3108571.28,1347482.484,6158066.367,5,5,4G,LTE,287235,11203,-1,63601,et,-100,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,53:15.1,60902e68-2e7f-421b-b16f-7f11b9069e48,52:49.4,164493718.4,0,0,486395.98,1776087.16,1630358.217,135509.7931,4,4,3G,HSPAP,6719120,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,53:12.7,1802d1ed-3967-45a2-a29b-a5a0125b0ae5,53:13.5,127070872.4,0,0,319501.44,2181328.04,3570217.665,6446885.627,5,4,4G,LTE,287235,11203,-1,63601,et,-104,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,53:18.3,60902e68-2e7f-421b-b16f-7f11b9069e48,52:49.4,164493718.4,0,0,486395.98,1776087.16,1630358.217,135509.7931,4,4,3G,HSPAP,6719120,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,53:22.4,60902e68-2e7f-421b-b16f-7f11b9069e48,52:49.4,164493718.4,0,0,486395.98,1776087.16,1630358.217,135509.7931,4,4,3G,HSPAP,6719120,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,5,53:25.7,60902e68-2e7f-421b-b16f-7f11b9069e48,52:49.4,164493718.4,0,0,486395.98,1776087.16,1630358.217,135509.7931,4,4,3G,HSPAP,6719120,1103,-1,63601,et,-80,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
SKYPE___GENERAL___MOS,5,58:56.9,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:07.5,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:14.0,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:20.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:26.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:32.7,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:38.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,59:23.2,2004652236,0,0,31983211.52,31852251.82,580482.2976,67210.72005,5,3,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-74,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:44.7,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,59:50.0,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,4,59:57.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,00:02.9,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,00:09.0,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,4,00:15.8,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,5,00:22.0,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:04.9,595781327.7,0,0,3868020.38,8202638.7,237665.458,545119.449,4,4,UNKNOWN,UNKNOWN,6740446,1103,-1,63601,et,-76,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,4,00:28.7,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:47.1,280127006.1,0,0,781831.28,3256143.12,1432135.772,240046.8803,4,5,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
SKYPE___GENERAL___MOS,4,00:34.1,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:47.1,280127006.1,0,0,781831.28,3256143.12,1432135.772,240046.8803,4,5,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,00:44.4,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:47.1,280127006.1,0,0,781831.28,3256143.12,1432135.772,240046.8803,4,5,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,00:50.0,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:47.1,280127006.1,0,0,781831.28,3256143.12,1432135.772,240046.8803,4,5,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,01:03.7,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:47.1,280127006.1,0,0,781831.28,3256143.12,1432135.772,240046.8803,4,5,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,5,01:09.3,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,00:47.1,280127006.1,0,0,781831.28,3256143.12,1432135.772,240046.8803,4,5,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-70,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,5,01:16.1,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,01:39.6,183098169.3,0,0,936272.4,3113147.54,63198.87688,953727.2025,4,4,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-73,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,5,01:22.4,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,01:39.6,183098169.3,0,0,936272.4,3113147.54,63198.87688,953727.2025,4,4,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-73,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,5,01:28.6,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,01:39.6,183098169.3,0,0,936272.4,3113147.54,63198.87688,953727.2025,4,4,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-73,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,4,01:34.1,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,01:39.6,183098169.3,0,0,936272.4,3113147.54,63198.87688,953727.2025,4,4,UNKNOWN,UNKNOWN,6742187,1103,-1,63601,et,-73,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,0x
YOUTUBE___GENERAL___MOS,5,01:41.2,f72bb842-0915-415d-86a1-f3ef4f0cbbb7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,4,10:36.1,547119ec-f0f8-4246-b8b6-db8a7c881e5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOUTUBE___GENERAL___MOS,5,10:44.2,547119ec-f0f8-4246-b8b6-db8a7c881e5c,10:39.8,154428513.1,0,0,901794.24,1726113.68,9686649.279,6980441.708,5,5,4G,LTE,270851,11212,-1,63601,et,-91,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
YOUTUBE___GENERAL___MOS,3,25:53.2,cb37e0a5-814b-4d20-a5e4-7def1641e7b5,25:33.8,167833363.3,0,0,501578.32,1777095.6,1665804.412,25432.8409,4,4,3G,HSPAP,6650522,1101,0,63601,et,-65,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,#NAME?,-2147483648,<unknown ssid>
